frame,pump_rpm,time_s,area_um2,area_mm2,r_eff_um,coverage
1016,235,1.016,95833.21700493588,0.0958332170049358,174.65583413521475,0.7277777777777777
1017,235,1.017,97797.37149877108,0.097797371498771,176.43658971666764,0.7166666666666667
1018,235,1.018,98043.95995383603,0.098043959953836,176.65888523907785,0.7194444444444444
1019,235,1.019,94461.81573652654,0.0944618157365265,173.4016430597126,0.7166666666666667
1020,235,1.02,95054.99294915907,0.095054992949159,173.9452327223941,0.7138888888888889
1021,235,1.021,97636.10406525116,0.0976361040652511,176.2910581182121,0.7166666666666667
1022,235,1.022,97033.59508119887,0.0970335950811988,175.74627337813013,0.7083333333333334
1023,235,1.023,95268.10509385377,0.0952681050938537,174.14011510668644,0.7138888888888889
1024,235,1.024,94968.30838512877,0.0949683083851287,173.8659007198866,0.725
1025,235,1.025,98284.33227494684,0.0982843322749468,176.87530811305513,0.7222222222222222
1026,235,1.026,94082.9564887464,0.0940829564887464,173.05356156914942,0.7166666666666667
1027,235,1.027,94196.9097739725,0.0941969097739724,173.1583310990782,0.7166666666666667
1028,235,1.028,94167.62158880658,0.0941676215888065,173.13140936910116,0.7222222222222222
1029,235,1.029,96798.42026054426,0.0967984202605442,175.5331710415572,0.7333333333333333
1030,235,1.03,97504.4844916522,0.0975044844916522,176.17219236005153,0.7416666666666667
1031,235,1.031,94191.33522595189,0.0941913352259518,173.15320729132338,0.7361111111111112
1032,235,1.032,98390.2852935847,0.0983902852935847,176.97062048089123,0.7444444444444445
1033,235,1.033,94966.01015428896,0.0949660101542889,173.8637969317949,0.7472222222222222
1034,235,1.034,93878.48607178104,0.093878486071781,172.865410700392,0.7444444444444445
1035,235,1.035,93132.74609544231,0.0931327460954423,172.17744860934638,0.7416666666666667
1036,235,1.036,94326.64140314893,0.0943266414031489,173.27753024883395,0.7472222222222222
1037,235,1.037,93806.7425909226,0.0938067425909226,172.7993447828687,0.7527777777777778
1038,235,1.038,93176.77079413658,0.0931767707941365,172.2181387266009,0.7555555555555555
1039,235,1.039,92889.07607060828,0.0928890760706082,171.95206085346226,0.7555555555555555
1040,235,1.04,92697.78444527093,0.0926977844452709,171.7749143974863,0.7527777777777778
1041,235,1.041,92245.73467832692,0.0922457346783269,171.35556397852508,0.7666666666666667
1042,235,1.042,90324.1166342126,0.0903241166342126,169.56137321184812,0.7527777777777778
1043,235,1.043,94281.5774111148,0.0942815774111147,173.2361341492017,0.7555555555555555
1044,235,1.044,91878.40008014315,0.0918784000801431,171.0140434942673,0.7638888888888888
1045,235,1.045,91988.16647608568,0.0919881664760856,171.11616756244402,0.7555555555555555
1046,235,1.046,91664.219219137,0.0916642192191369,170.81459886897704,0.7583333333333333
1047,235,1.047,91015.85371801592,0.0910158537180159,170.20941818213876,0.7611111111111111
1048,235,1.048,91806.21886189442,0.0918062188618944,170.9468545393386,0.7611111111111111
1049,235,1.049,91461.30126675256,0.0914613012667525,170.62542716852428,0.7611111111111111
1050,235,1.05,89373.13532275963,0.0893731353227596,168.66639420013738,0.7472222222222222
1051,235,1.051,92022.35588608886,0.0920223558860888,171.14796413765848,0.7638888888888888
1052,235,1.052,91007.43379784492,0.0910074337978449,170.20154492269123,0.7666666666666667
1053,235,1.053,91219.8859661464,0.0912198859661464,170.40009248701253,0.7722222222222223
1054,235,1.054,91402.6517161741,0.0914026517161741,170.570711626211,0.7611111111111111
1055,235,1.055,91283.35129194109,0.091283351291941,170.45935926259006,0.7611111111111111
1056,235,1.056,91370.34008355404,0.091370340083554,170.5405598459508,0.7611111111111111
1057,235,1.057,90905.9308298775,0.0909059308298775,170.10660332829488,0.7666666666666667
1058,235,1.058,90785.82484444452,0.0907858248444445,169.99419276356676,0.7444444444444445
1059,235,1.059,90981.84915794052,0.0909818491579405,170.1776191226533,0.7583333333333333
1060,235,1.06,91807.38126316865,0.0918073812631686,170.94793675476487,0.7527777777777778
1061,235,1.061,90640.0179865381,0.0906400179865381,169.8576280565335,0.7583333333333333
1062,235,1.062,91525.740407419,0.091525740407419,170.68552373289515,0.7583333333333333
1063,235,1.063,91008.86365751304,0.091008863657513,170.20288197483347,0.7555555555555555
1064,235,1.064,90382.88583795026,0.0903828858379502,169.61652662414855,0.7722222222222223
1065,235,1.065,90025.72259221459,0.0900257225922145,169.28106070066238,0.7638888888888888
1066,235,1.066,90920.35807769957,0.0909203580776995,170.12010119765986,0.7694444444444445
1067,235,1.067,90731.03426509105,0.090731034265091,169.94288802494424,0.7527777777777778
1068,235,1.068,90765.678083555,0.090765678083555,169.97532956335448,0.7583333333333333
1069,235,1.069,89739.66508610029,0.0897396650861002,169.01190070444176,0.7722222222222223
1070,235,1.07,90298.1278863709,0.0902981278863709,169.53697770728397,0.7527777777777778
1071,235,1.071,89553.89709543656,0.0895538970954365,168.83687627933452,0.7638888888888888
1072,235,1.072,90067.16550033218,0.0900671655003321,169.32002007827478,0.7611111111111111
1073,235,1.073,89796.10198319492,0.0897961019831949,169.0650377872931,0.7694444444444445
1074,235,1.074,89661.75539179657,0.0896617553917965,168.93851885760586,0.7611111111111111
1075,235,1.075,92396.16635107932,0.0923961663510793,171.4952279074571,0.7694444444444445
1076,235,1.076,89229.1074835856,0.0892291074835856,168.5304335939991,0.7722222222222223
1077,235,1.077,89042.50848171666,0.0890425084817166,168.35412302742824,0.7638888888888888
1078,235,1.078,90299.92038870548,0.0902999203887054,169.53866043275855,0.7638888888888888
1079,235,1.079,89504.11860816074,0.0895041186081607,168.78994581178154,0.7666666666666667
1080,235,1.08,89084.25782181058,0.0890842578218105,168.39358648127902,0.7611111111111111
1081,235,1.081,87863.47698388572,0.0878634769838857,167.23580166475352,0.7611111111111111
1082,235,1.082,91486.15462265127,0.0914861546226512,170.6486081552639,0.775
1083,235,1.083,93412.63335094263,0.0934126333509426,172.43597272630416,0.7638888888888888
1084,235,1.084,89974.57864183167,0.0899745786418316,169.23296926697222,0.775
1085,235,1.085,89581.8731820236,0.0895818731820236,168.86324602085764,0.7722222222222223
1086,235,1.086,89817.34757034428,0.0898173475703442,169.08503683781797,0.7694444444444445
1087,235,1.087,88017.9708437809,0.0880179708437809,167.38276578373325,0.7666666666666667
1088,235,1.088,90346.74239568652,0.0903467423956865,169.58260904068916,0.7666666666666667
1089,235,1.089,88374.59268250289,0.0883745926825028,167.72151483428223,0.7694444444444445
1090,235,1.09,88379.07837222572,0.0883790783722257,167.7257713581651,0.7638888888888888
1091,235,1.091,89541.17547069337,0.0895411754706933,168.82488374892853,0.775
1092,235,1.092,89835.66141180685,0.0898356614118068,169.1022742580294,0.7916666666666666
1093,235,1.093,88511.92099706175,0.0885119209970617,167.85177835960926,0.7666666666666667
1094,235,1.094,88309.60910445532,0.0883096091044553,167.65983902823663,0.7722222222222223
1095,235,1.095,93742.56184065036,0.0937425618406503,172.7402216916326,0.8361111111111111
1096,235,1.096,91154.1335366153,0.0911541335366153,170.3386681620532,0.7722222222222223
1097,235,1.097,88222.49544358607,0.088222495443586,167.5771239862347,0.775
1098,235,1.098,87686.69304302956,0.0876866930430295,167.06747523788025,0.7694444444444445
1099,235,1.099,89161.7331355335,0.0891617331355335,168.4667953227614,0.775
1100,235,1.1,92913.37089059874,0.0929133708905987,171.97454611988024,0.7666666666666667
1101,235,1.101,89440.45736881615,0.0894404573688161,168.72990785659206,0.7638888888888888
1102,235,1.102,90270.13250333282,0.0902701325033328,169.51069465650707,0.7666666666666667
1103,235,1.103,89275.33825875078,0.0892753382587507,168.5740868584563,0.7694444444444445
1104,235,1.104,89215.96436953444,0.0892159643695344,168.5180211854021,0.775
1105,235,1.105,87624.77778642972,0.0876247777864297,167.00848195249964,0.7694444444444445
1106,235,1.106,92125.4429991658,0.0921254429991658,171.24380069274264,0.7805555555555556
1107,235,1.107,89430.48806570093,0.0894304880657009,168.72050402234493,0.7722222222222223
1108,235,1.108,88605.451424841,0.088605451424841,167.94043931794548,0.7638888888888888
1109,235,1.109,89498.5578392054,0.0894985578392054,168.78470238564535,0.7611111111111111
1110,235,1.11,88926.93012316247,0.0889269301231624,168.24482460443693,0.7611111111111111
1111,235,1.111,89122.06197384691,0.0891220619738469,168.42931277945638,0.7611111111111111
1112,235,1.112,89561.9663617749,0.0895619663617749,168.84448264309097,0.7583333333333333
1113,235,1.113,89331.90558222908,0.089331905582229,168.62748500306964,0.7694444444444445
1114,235,1.114,91539.61322520976,0.0915396132252097,170.69845888883924,0.75
1115,235,1.115,90349.6261024292,0.0903496261024292,169.58531540617625,0.7666666666666667
1116,235,1.116,90693.35980923857,0.0906933598092385,169.90760147357827,0.7611111111111111
1117,235,1.117,90979.97151563836,0.0909799715156383,170.1758630891801,0.7666666666666667
1118,235,1.118,90852.90613263224,0.0908529061326322,170.0569851859805,0.7638888888888888
1119,235,1.119,90935.7034119188,0.0909357034119187,170.13445683661735,0.7638888888888888
1120,235,1.12,90113.85700869288,0.0901138570086928,169.3639027892881,0.7472222222222222
1121,235,1.121,91459.7449024681,0.0914597449024681,170.62397542638357,0.7583333333333333
1122,235,1.122,92052.47123223604,0.092052471232236,171.1759668904187,0.7638888888888888
1123,235,1.123,92031.26446273952,0.0920312644627395,171.15624825429236,0.7555555555555555
1124,235,1.124,90578.97387505656,0.0905789738750565,169.8004206850319,0.75
1125,235,1.125,90845.24652832908,0.090845246528329,170.04981647379347,0.7527777777777778
1126,235,1.126,94640.488516,0.094640488516,173.56555858783247,0.7416666666666667
1127,235,1.127,92565.20647905784,0.0925652064790578,171.65203272588406,0.7527777777777778
1128,235,1.128,92683.52923879978,0.0926835292387997,171.76170598568936,0.75
1129,235,1.129,93484.0218735914,0.0934840218735914,172.5018503164122,0.7444444444444445
1130,235,1.13,93419.25635894747,0.0934192563589474,172.4420855214612,0.75
1131,235,1.131,95794.14816476298,0.0957941481647629,174.62022906696373,0.7472222222222222
1132,235,1.132,93893.49159367666,0.0938934915936766,172.87922553789372,0.75
1133,235,1.133,92055.51280671504,0.092055512806715,171.17879484356683,0.7361111111111112
1134,235,1.134,94250.06354689732,0.0942500635468973,173.20717941363725,0.75
1135,235,1.135,92443.56314884296,0.0924435631488429,171.53920853359523,0.7444444444444445
1136,235,1.136,94380.6590574208,0.0943806590574208,173.3271382170685,0.7444444444444445
1137,235,1.137,92818.04232830727,0.0928180423283072,171.88630105196208,0.7444444444444445
1138,235,1.138,94331.48664828532,0.0943314866482853,173.28198053624465,0.7444444444444445
1139,235,1.139,95051.88406845037,0.0950518840684503,173.9423881616649,0.7416666666666667
1140,235,1.14,97159.77200436774,0.0971597720043677,175.86050144462044,0.7472222222222222
1141,235,1.141,93673.36358878083,0.0936733635887808,172.67645381579297,0.7444444444444445
1142,235,1.142,92907.38016814303,0.092907380168143,171.9690018781169,0.7527777777777778
1143,235,1.143,93433.57204166838,0.0934335720416683,172.4552976348609,0.7444444444444445
1144,235,1.144,93963.41392934082,0.0939634139293408,172.9435850018407,0.75
1145,235,1.145,95179.10719202276,0.0951791071920227,174.05875668109195,0.7527777777777778
1146,235,1.146,94061.33731716484,0.0940613373171648,173.033677576713,0.7472222222222222
1147,235,1.147,95823.209257195,0.095823209257195,174.6467143476318,0.75
1148,235,1.148,95518.85495672432,0.0955188549567243,174.36913674638907,0.7472222222222222
1149,235,1.149,97150.96252334146,0.0971509625233414,175.85252862398804,0.7444444444444445
1150,235,1.15,94336.9668627558,0.0943369668627558,173.28701389604427,0.7472222222222222
1151,235,1.151,95657.80293907112,0.0956578029390711,174.49591504137626,0.7527777777777778
1152,235,1.152,97661.4334246854,0.0976614334246854,176.3139238913293,0.7416666666666667
1153,235,1.153,94640.1755439818,0.0946401755439818,173.5652716006829,0.7444444444444445
1154,235,1.154,94491.48719887862,0.0944914871988786,173.4288745728697,0.75
1155,235,1.155,94627.62880277733,0.0946276288027773,173.55376617651962,0.7444444444444445
1156,235,1.156,94966.17749743328,0.0949661774974332,173.86395011766427,0.7472222222222222
1157,235,1.157,94835.87701957716,0.0948358770195771,173.7446322055492,0.75
1158,235,1.158,91883.9434551071,0.0918839434551071,171.01920238181734,0.7444444444444445
1159,235,1.159,95345.27593685914,0.0953452759368591,174.21063093744812,0.75
1160,235,1.16,95027.92688812106,0.095027926888121,173.92046628283683,0.7444444444444445
1161,235,1.161,96077.52757840954,0.0960775275784095,174.87832017806997,0.7416666666666667
1162,235,1.162,93602.39935771308,0.093602399357713,172.611034079758,0.75
1163,235,1.163,96657.49991510189,0.0966574999151018,175.4053528167993,0.75
1164,235,1.164,94894.24776769492,0.0948942477676949,173.79809321862945,0.7444444444444445
1165,235,1.165,94713.2010583486,0.0947132010583486,173.6322212291988,0.7472222222222222
1166,235,1.166,94080.58495102322,0.0940805849510232,173.05138048529014,0.7444444444444445
1167,235,1.167,95161.25434927268,0.0951612543492726,174.0424317257827,0.75
1168,235,1.168,92387.09652620475,0.0923870965262047,171.486810513541,0.7444444444444445
1169,235,1.169,94265.17083695297,0.0942651708369529,173.22106049844538,0.7472222222222222
1170,235,1.17,97616.32935417363,0.0976163293541736,176.27320467503404,0.7527777777777778
1171,235,1.171,95505.55271068694,0.0955055527106869,174.35699473568238,0.75
1172,235,1.172,97781.86137257484,0.0977818613725748,176.42259822467045,0.7527777777777778
1173,235,1.173,95008.3537049851,0.0950083537049851,173.90255390402734,0.7444444444444445
1174,235,1.174,96330.35139625634,0.0963303513962563,175.1082613384843,0.7472222222222222
1175,235,1.175,98958.8109258702,0.0989588109258702,177.48117602353497,0.7472222222222222
1176,235,1.176,94615.07536323083,0.0946150753632308,173.54225384655112,0.7472222222222222
1177,235,1.177,95569.04426222124,0.0955690442622212,174.41494087893187,0.7388888888888889
1178,235,1.178,95188.88761859204,0.095188887618592,174.0676994270783,0.7416666666666667
1179,235,1.179,94359.34686962974,0.0943593468696297,173.3075675279319,0.7277777777777777
1180,235,1.18,95265.82029227212,0.0952658202922721,174.13802690520697,0.7361111111111112
1181,235,1.181,97638.22418056772,0.0976382241805677,176.292972140423,0.7444444444444445
1182,235,1.182,95122.62456070755,0.0951226245607075,174.00710272118857,0.7388888888888889
1183,235,1.183,96688.68230941084,0.0966886823094108,175.4336440400451,0.7388888888888889
1184,235,1.184,95131.1811604838,0.0951311811604837,174.01492880705138,0.7444444444444445
1185,235,1.185,97146.69850292645,0.0971466985029264,175.84866943937206,0.7472222222222222
1186,235,1.186,95267.28908457636,0.0952672890845763,174.1393693153555,0.7388888888888889
1187,235,1.187,96662.96061219645,0.0966629606121964,175.41030753823017,0.7388888888888889
1188,235,1.188,95875.46155412444,0.0958754615541244,174.69432519435696,0.7305555555555555
1189,235,1.189,97246.76599695891,0.0972467659969589,175.93921398094773,0.7194444444444444
1190,235,1.19,98222.01883046023,0.0982220188304602,176.81922869039428,0.725
1191,235,1.191,96034.49626034354,0.0960344962603435,174.83915343637312,0.7277777777777777
1192,235,1.192,97026.65711250372,0.0970266571125037,175.73999027618828,0.7222222222222222
1193,235,1.193,96138.44752113652,0.0961384475211365,174.93375399944773,0.7222222222222222
1194,235,1.194,95038.86472635764,0.0950388647263576,173.93047523100594,0.7166666666666667
1195,235,1.195,96129.50071388562,0.0961295007138856,174.92561399389615,0.7194444444444444
1196,235,1.196,92211.28829166586,0.0922112882916658,171.32356720831163,0.7138888888888889
1197,235,1.197,94406.28465774751,0.0944062846577475,173.3506669281724,0.7138888888888889
1198,235,1.198,94988.03453012128,0.0949880345301212,173.88395687959505,0.7083333333333334
1199,235,1.199,95540.98884463288,0.0955409888446328,174.38933822060883,0.7055555555555556
1200,235,1.2,95832.55812005316,0.0958325581200531,174.65523372603417,0.7166666666666667
1201,235,1.201,93510.62777910534,0.0935106277791053,172.5263959089792,0.7027777777777777
1202,235,1.202,94068.21934829689,0.0940682193482968,173.04000749615167,0.7055555555555556
1203,235,1.203,92846.6189721115,0.0928466189721115,171.91275903074384,0.7
1204,235,1.204,95344.33744877724,0.0953443374487772,174.20977355357883,0.7083333333333334
1205,235,1.205,94875.24754660684,0.0948752475466068,173.78069296737016,0.7
1206,235,1.206,95590.78291101874,0.0955907829110187,174.43477643126622,0.6944444444444444
1207,235,1.207,96227.31718557616,0.0962273171855761,175.0145890522052,0.6888888888888889
1208,235,1.208,93355.2611467362,0.0933552611467362,172.38301119969933,0.6944444444444444
1209,235,1.209,92246.45342569108,0.092246453425691,171.35623154933722,0.6944444444444444
1210,235,1.21,95853.76424073771,0.0958537642407377,174.67455677847624,0.6916666666666667
1211,235,1.211,95514.3698741611,0.0955143698741611,174.3650429517359,0.6861111111111111
1212,235,1.212,95357.7798931652,0.0953577798931652,174.22205389827195,0.6944444444444444
1213,235,1.213,94840.77044144212,0.0948407704414421,173.74911465903492,0.6944444444444444
1214,235,1.214,94344.5433572135,0.0943445433572135,173.2939723651585,0.6916666666666667
1215,235,1.215,95425.60252274852,0.0954256025227485,174.28400006321786,0.6888888888888889
1216,235,1.216,96245.3963016269,0.0962453963016269,175.03102908480165,0.6944444444444444
1217,235,1.217,95142.3690331928,0.0951423690331928,174.025160991771,0.6833333333333333
1218,235,1.218,94143.1457153653,0.0941431457153653,173.1089079095641,0.6972222222222222
1219,235,1.219,95644.49757266458,0.0956444975726645,174.4837790067051,0.6888888888888889
1220,235,1.22,95143.35430439992,0.0951433543043999,174.02606207053472,0.6944444444444444
1221,235,1.221,94332.10051085996,0.0943321005108599,173.28254435196214,0.6972222222222222
1222,235,1.222,94703.5278724396,0.0947035278724396,173.6233543572975,0.6861111111111111
1223,235,1.223,94608.10978661408,0.094608109786614,173.5358656250652,0.6916666666666667
1224,235,1.224,94226.5687304809,0.0942265687304809,173.185589377663,0.6916666666666667
1225,235,1.225,94466.76873184976,0.0944667687318497,173.40618905675072,0.6888888888888889
1226,235,1.226,91237.09792179974,0.0912370979217997,170.41616782226808,0.6805555555555556
1227,235,1.227,96211.08406301322,0.0962110840630132,174.99982633624768,0.6833333333333333
1228,235,1.228,94314.00633887264,0.0943140063388726,173.26592458779612,0.6861111111111111
1229,235,1.229,94248.51738276768,0.0942485173827676,173.20575868342192,0.6888888888888889
1230,235,1.23,94258.16702194775,0.0942581670219477,173.2146252966213,0.6916666666666667
1231,235,1.231,96506.18839359855,0.0965061883935985,175.26800576145612,0.6805555555555556
1232,235,1.232,94779.65228496684,0.0947796522849668,173.6931211400355,0.6888888888888889
1233,235,1.233,95447.75534628968,0.0954477553462896,174.3042286944748,0.6888888888888889
1234,235,1.234,94646.32398756388,0.0946463239875638,173.57090947562506,0.6888888888888889
1235,235,1.235,95191.43622341377,0.0951914362234137,174.07002967181455,0.6861111111111111
1236,235,1.236,94612.66503030952,0.0946126650303095,173.54004332528828,0.6916666666666667
1237,235,1.237,94323.0066211403,0.0943230066211403,173.27419167922298,0.7
1238,235,1.238,94480.62433853227,0.0944806243385322,173.41890548545075,0.7055555555555556
1239,235,1.239,95264.93564487938,0.0952649356448793,174.13721837225864,0.7027777777777777
1240,235,1.24,95320.15483214948,0.0953201548321494,174.18767934513284,0.6972222222222222
1241,235,1.241,93333.87100608768,0.0933338710060876,172.36326133210747,0.6944444444444444
1242,235,1.242,94660.51375520756,0.0946605137552075,173.58392022165896,0.6916666666666667
1243,235,1.243,95067.07506124984,0.0950670750612498,173.95628716022978,0.6916666666666667
1244,235,1.244,92788.09078375604,0.092788090783756,171.8585657352831,0.6888888888888889
1245,235,1.245,94614.9505205597,0.0946149505205597,173.5421393537729,0.6916666666666667
1246,235,1.246,94520.13295628408,0.094520132956284,173.45516067096864,0.7027777777777777
1247,235,1.247,92628.03759261014,0.0926280375926101,171.7102795511428,0.6944444444444444
1248,235,1.248,95728.11393764606,0.095728113937646,174.56003280270392,0.6916666666666667
1249,235,1.249,93570.10414977097,0.0935701041497709,172.5812539128136,0.6972222222222222
1250,235,1.25,95020.25110448056,0.0950202511044805,173.91344201706323,0.7111111111111111
1251,235,1.251,94426.3356836879,0.0944263356836879,173.36907499386132,0.7055555555555556
1252,235,1.252,94787.53234338525,0.0947875323433852,173.7003414845962,0.7027777777777777
1253,235,1.253,95799.05415138474,0.0957990541513847,174.62470049635613,0.7027777777777777
1254,235,1.254,95367.4258412528,0.0953674258412528,174.23086542048247,0.7027777777777777
1255,235,1.255,95082.4059768473,0.0950824059768472,173.9703130553349,0.7055555555555556
1256,235,1.256,95067.93502266762,0.0950679350226676,173.9570739486996,0.7
1257,235,1.257,95800.52778472925,0.0958005277847292,174.6260435774236,0.7083333333333334
1258,235,1.258,95567.56517786146,0.0955675651778614,174.41359119812617,0.6972222222222222
1259,235,1.259,93709.75194895917,0.0937097519489591,172.7099895118532,0.7111111111111111
1260,235,1.26,94816.65135269857,0.0948166513526985,173.72702006425382,0.7111111111111111
1261,235,1.261,94743.7887335984,0.0947437887335984,173.66025627187364,0.7027777777777777
1262,235,1.262,95303.43583897398,0.0953034358389739,174.17240256374717,0.7055555555555556
1263,235,1.263,93281.8779099204,0.0932818779099204,172.3152458156765,0.7027777777777777
1264,235,1.264,94088.98209412678,0.0940889820941267,173.05910314551562,0.6944444444444444
1265,235,1.265,93463.14721567664,0.0934631472156766,172.4825897086454,0.6944444444444444
1266,235,1.266,96525.49232487098,0.0965254923248709,175.28553413149658,0.7
1267,235,1.267,94984.99555039984,0.0949849955503998,173.88117529743013,0.7083333333333334
1268,235,1.268,94908.34474524164,0.0949083447452416,173.81100199282503,0.7083333333333334
1269,235,1.269,94044.02007881876,0.0940440200788187,173.0177485911631,0.7027777777777777
1270,235,1.27,94519.19079972642,0.0945191907997264,173.4542961867619,0.7055555555555556
1271,235,1.271,95706.43240580654,0.0957064324058065,174.5402635673183,0.7
1272,235,1.272,93919.3423887152,0.0939193423887151,172.9030224900895,0.7111111111111111
1273,235,1.273,94481.6138449919,0.0944816138449918,173.4198136011576,0.7083333333333334
1274,235,1.274,93748.22892470456,0.0937482289247045,172.745443004887,0.7138888888888889
1275,235,1.275,95466.28249745312,0.0954662824974531,174.321144776398,0.7138888888888889
1276,235,1.276,95198.78880391686,0.0951987888039168,174.07675212103857,0.7055555555555556
1277,235,1.277,93908.88107339428,0.0939088810733942,172.89339271967356,0.7027777777777777
1278,235,1.278,93538.67569811236,0.0935386756981123,172.55226806752978,0.7055555555555556
1279,235,1.279,95327.21463962569,0.0953272146396256,174.19412975802896,0.7083333333333334
1280,235,1.28,94273.42352137904,0.094273423521379,173.22864287191786,0.7027777777777777
1281,235,1.281,94441.43941344223,0.0944414394134422,173.38293984912747,0.7111111111111111
1282,235,1.282,95548.9324628938,0.0955489324628938,174.39658774542124,0.7083333333333334
1283,235,1.283,97731.4474896948,0.0977314474896948,176.37711282085854,0.7194444444444444
1284,235,1.284,96454.72175828223,0.0964547217582822,175.2212644194991,0.7305555555555555
1285,235,1.285,96171.42029832715,0.0961714202983271,174.96375010068232,0.7416666666666667
1286,235,1.286,96809.60417712116,0.0968096041771211,175.54331114319697,0.7444444444444445
1287,235,1.287,94420.76240055745,0.0944207624005574,173.3639585759052,0.7416666666666667
1288,235,1.288,96405.05265080616,0.0964050526508061,175.17614374343458,0.7444444444444445
1289,235,1.289,94118.77833688632,0.0941187783368863,173.08650328714745,0.7472222222222222
1290,235,1.29,94251.7468819704,0.0942517468819704,173.20872617343343,0.7527777777777778
1291,235,1.291,93770.163476344,0.093770163476344,172.76565070519803,0.7472222222222222
1292,235,1.292,94859.69439419475,0.0948596943941947,173.76644821727032,0.7444444444444445
1293,235,1.293,92971.00866325192,0.0929710086632519,172.02787909519765,0.7416666666666667
1294,235,1.294,94064.53369868171,0.0940645336986817,173.0366175569747,0.7472222222222222
1295,235,1.295,93803.55067024835,0.0938035506702483,172.79640487429762,0.7416666666666667
1296,235,1.296,93034.45591612754,0.0930344559161275,172.08656854569867,0.7527777777777778
1297,235,1.297,92694.13171284345,0.0926941317128434,171.771529990917,0.7583333333333333
1298,235,1.298,92267.35981137876,0.0922673598113787,171.3756482118706,0.7555555555555555
1299,235,1.299,92201.41688209276,0.0922014168820927,171.31439669135568,0.7555555555555555
1300,235,1.3,92084.1870030115,0.0920841870030114,171.2054528461506,0.7583333333333333
1301,235,1.301,91763.29769490375,0.0917632976949037,170.9068894021365,0.7583333333333333
1302,235,1.302,91683.8662941578,0.0916838662941578,170.83290387095587,0.7638888888888888
1303,235,1.303,91887.0239613574,0.0918870239613574,171.0220691574831,0.7611111111111111
1304,235,1.304,91183.76829084606,0.091183768290846,170.36635497206703,0.7638888888888888
1305,235,1.305,90996.9527638956,0.0909969527638956,170.19174385776586,0.7638888888888888
1306,235,1.306,90351.77803672676,0.0903517780367267,169.58733497338062,0.7638888888888888
1307,235,1.307,90507.78325403688,0.0905077832540368,169.73368017673943,0.7666666666666667
1308,235,1.308,89605.20715091868,0.0896052071509186,168.88523703889547,0.7611111111111111
1309,235,1.309,90634.36284066908,0.090634362840669,169.85232915728227,0.7638888888888888
1310,235,1.31,90026.44986842782,0.0900264498684278,169.28174447101495,0.7638888888888888
1311,235,1.311,89941.46242168284,0.0899414624216828,169.2018222911608,0.7638888888888888
1312,235,1.312,89782.52042333272,0.0897825204233327,169.0522518549957,0.7694444444444445
1313,235,1.313,90587.91738043162,0.0905879173804316,169.80880327884012,0.7666666666666667
1314,235,1.314,88671.93101345758,0.0886719310134575,168.00342933580438,0.7555555555555555
1315,235,1.315,89557.63180186407,0.089557631801864,168.84039678270477,0.7611111111111111
1316,235,1.316,89339.77091891186,0.0893397709189118,168.6349083460621,0.7666666666666667
1317,235,1.317,93450.26288462216,0.0934502628846221,172.47070053388603,0.7638888888888888
1318,235,1.318,89186.96013344999,0.0891869601334499,168.49062623527973,0.7666666666666667
1319,235,1.319,89366.11422878678,0.0893661142287867,168.6597689102317,0.7694444444444445
1320,235,1.32,89226.01181170568,0.0892260118117056,168.52751011160638,0.7666666666666667
1321,235,1.321,89517.1873675056,0.0895171873675056,168.80226811996266,0.7694444444444445
1322,235,1.322,88711.23207805096,0.0887112320780509,168.04065634836184,0.7611111111111111
1323,235,1.323,89699.54271334119,0.0896995427133411,168.9741140879919,0.7583333333333333
1324,235,1.324,89328.84509902804,0.089328845099028,168.62459641582862,0.7694444444444445
1325,235,1.325,88081.07990188667,0.0880810799018866,167.44276191736364,0.7638888888888888
1326,235,1.326,89345.40404432369,0.0893454040443236,168.64022471638688,0.7611111111111111
1327,235,1.327,88396.94547836436,0.0883969454783643,167.7427245939832,0.7611111111111111
1328,235,1.328,91672.35120993856,0.0916723512099385,170.82217560912878,0.7722222222222223
1329,235,1.329,88325.26059773065,0.0883252605977306,167.67469590852784,0.7666666666666667
1330,235,1.33,87750.84978608125,0.0877508497860812,167.12858225910503,0.7694444444444445
1331,235,1.331,87484.99181551696,0.0874849918155169,166.87521621734925,0.7666666666666667
1332,235,1.332,88329.98978555096,0.0883299897855509,167.67918474054588,0.7694444444444445
1333,235,1.333,88908.15625653512,0.0889081562565351,168.22706410928166,0.7555555555555555
1334,235,1.334,90802.60292168784,0.0908026029216878,170.00990030346586,0.7666666666666667
1335,235,1.335,89769.08236631294,0.0897690823663129,169.0396000670979,0.7777777777777778
1336,235,1.336,88000.96474945507,0.088000964749455,167.36659485531402,0.7694444444444445
1337,235,1.337,89632.02963421312,0.0896320296342131,168.91051225808457,0.7777777777777778
1338,235,1.338,87657.3602967168,0.0876573602967168,167.03952939115777,0.7694444444444445
1339,235,1.339,91417.88433831005,0.09141788433831,170.5849241840861,0.7722222222222223
1340,235,1.34,86589.38768656633,0.0865893876865663,166.0188487468669,0.7694444444444445
1341,235,1.341,87177.9510836545,0.0871779510836544,166.5821229519366,0.7638888888888888
1342,235,1.342,90337.66123171848,0.0903376612317184,169.57408606499445,0.7666666666666667
1343,235,1.343,87474.85734934252,0.0874748573493425,166.8655503296368,0.7694444444444445
1344,235,1.344,86826.86391815772,0.0868268639181577,166.246350851633,0.7666666666666667
